case_id,task_duration(us),device_id,operation,description,m,n,k,A,B,C
412,27.381,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x256_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
413,27.481,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x256_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
414,29.381,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x288_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
415,30.561,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x288_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
416,28.521,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x320_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
417,29.881,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x320_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
418,28.501,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x352_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
419,27.821,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x352_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
420,27.621,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x384_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
421,27.821,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x384_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
422,29.101,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x416_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
423,28.701,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x416_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
424,28.441,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x448_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
425,28.121,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x448_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
426,29.601,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x480_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
427,29.501,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x480_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
428,27.061,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x512_192x160x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
429,26.941,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_192x160x512_192x160x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
430,25.081,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x128_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
431,24.880,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x128_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
432,26.701,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x160_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
433,25.841,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x160_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
434,25.301,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x192_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
435,26.441,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x192_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
436,25.201,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x224_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
437,28.521,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x224_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
438,23.580,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x256_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
439,24.700,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x256_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
440,26.141,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x288_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
441,25.581,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x288_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
442,27.521,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x320_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
443,25.581,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x320_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
444,25.821,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x352_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
445,25.181,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x352_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
446,24.400,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x384_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
447,25.001,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x384_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
448,24.960,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x416_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
449,25.181,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x416_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
450,24.760,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x448_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
451,25.941,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x448_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
452,26.301,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x480_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
453,26.341,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x480_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
454,24.200,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x512_224x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
455,24.520,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_224x128x512_224x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
456,20.280,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x128_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
457,22.380,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x128_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
458,22.000,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x160_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
459,21.160,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x160_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
460,21.680,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x192_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
461,21.760,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x192_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
462,23.780,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x224_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
463,21.640,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x224_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
464,19.760,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x256_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
465,19.500,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x256_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
466,21.000,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x288_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
467,21.340,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x288_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
468,21.280,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x320_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
469,21.440,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x320_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
470,22.540,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x352_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
471,21.040,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x352_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
472,24.200,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x384_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
473,19.900,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x384_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
474,21.820,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x416_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
475,21.320,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x416_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
476,21.600,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x448_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
477,21.180,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x448_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
478,22.080,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x480_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
479,22.080,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x480_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
480,19.840,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x512_256x128x32_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
481,20.360,0,Gemm,catlass_gemm_quant_matmul_int8xColumnMajor_int8xColumnMajor_fp16xRowMajor_256x128x512_256x128x64_swizzle3x1,256,512,1024,int8:column,int8:column,int32:row
